blockchain,project,version,block_month,block_date,block_time,block_number,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,evt_index
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273829,USDC,USDT,USDC-USDT,93.66818,93.725709,93668180,93725709,93.6725824,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xa0153e385bfa462aa82697ce740e1df9ced7d371,,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,0xc744efbd05b634490aa40676651a8910a8932dfdbd8a5f340b5a855163abc7b6,0xa0153e385bfa462aa82697ce740e1df9ced7d371,0xf332761c673b59b21ff6dfa8ada44d78c12def09,29
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273828,USDC,USDT,USDC-USDT,188.821519,188.937471,188821519,188937471,188.8303936,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xa5132feacbe04105dd05a1c758e3c1f724e37a72,,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,0xeb9865171987504732e84dc691c1cc537a472e18ebe18a32fbac7597bc2d4696,0xa5132feacbe04105dd05a1c758e3c1f724e37a72,0xf332761c673b59b21ff6dfa8ada44d78c12def09,95
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273824,SETH,WETH,SETH-WETH,1.352747163,0.0000851,1352747163142767256,85100000000000,0.213406972,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0x4200000000000000000000000000000000000006,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,,0x94687f50a6d6d01f63a60ba5b591e8163018b512,0xb3eef8e2713b7eef0525f1bf78668556265f404ae048d3443d4270b22d0a209e,0x9e945921cc0ec35fbe6e5f1e224d2ad6490883b0,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,16
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273823,SETH,WETH,SETH-WETH,3.403820556,0.000214,3403820556290857420,214000000000000,0.53665208,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0x4200000000000000000000000000000000000006,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,,0x94687f50a6d6d01f63a60ba5b591e8163018b512,0x1dec76f9a35ccfbede0c4d3deb82ce0667937472c38479aa43905b3007fef73e,0x786e6f60ccc80609a1cda746ac5af8c07a159aad,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,48
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273822,WETH,OP,OP-WETH,0.004622140547,7.380000626,4622140547280775,7380000626167127463,11.59103429,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0xa3128d9b7cca7d5af29780a56abeec12b05a6740,,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,0x635b6741118412915d92c0fbf48680b0ec9fec4ef19c02109881b27ca7bcb408,0xf46b7b71bf024c4a7a102fb570c89b03d3ddec92,0x77a6c85c161fd1f70dd25c47c0510b5ea16c8e64,24
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273822,WLD,USDC,USDC-WLD,339.1744442,681.54463,339174444197848331353,681544630,678.3488884,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0xa9f79677f30c1eb1c0769538b81ab67d8b44dea012ae8265aa48c07b8f7f8cca,0x4aa57e07b50c0e64b372418f6e0637690a93f95f,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,5
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273822,USDC,WLD,USDC-WLD,10.272142,5.215136,10272142,5.21514E+18,10.27262479,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0xfa5b2f18dba8f50b0faad8619b62b87feec2b051,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0x7bd083e3edfdd22982a634cbd81091ba05d60afe1f45198ee93862191c385c7b,0xf5012382be83b17d05277c7fd0774d187416aef3,0x087000a300de7200382b55d40045000000e5d60e,450
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273821,WLD,USDC,USDC-WLD,162.2292275,325.956445,162229227508576224058,325956445,324.458455,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,,0xdc6cb16b8d635ef255cef370263c35ac0007186a,0x09da9801730766f66799b2d031a35ce2617c67efeac0451067462b98b21fb029,0x1ba85bd1feebb318794c0c93a7a3f7ff86727ca8,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,2
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273821,WLD,WETH,WETH-WLD,70.17195886,0.05620255409,70171958862239674424,5.62026E+16,140.3439177,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x4200000000000000000000000000000000000006,0x802b65b5d9016621e66003aed0b16615093f328b,,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,0xcc3c922618c64a2aaae2d5f31c93d08b33aa531591bd30d44259058c100a9908,0x28264cffe9369db93579d2370053024fb59456bb,0x802b65b5d9016621e66003aed0b16615093f328b,45
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273821,WLD,USDC,USDC-WLD,340.610826,684.258275,340610825998864958440,684258275,681.221652,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0x0f2f62df5f0f99a849d0f71827b173292a22ce9df3b4d1f20d60987d7dac2457,0x44c5097c199d782fe542f1c9d521218409179a4e,0xcd8b99ee41b2ee15ec6663eb9798ca765c469d4a,8
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273820,USDC,USDT,USDC-USDT,0.282585,0.28276,282585,282760,0.2825982815,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0x70ca548cf343b63e5b0542f0f3ec84c61ca1086f,,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,0xd3c143904b4eb2c2956e9598effd4f452edf2d6f6eb30f23887cf2e2046c4da5,0xf585c8b74d4f8903ce5a6949c04ea8dea968a105,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,23
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273820,USDC,WETH,USDC-WETH,1.975088,0.0007875,1975088,787500000000000,1.975180829,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x4200000000000000000000000000000000000006,0x70ca548cf343b63e5b0542f0f3ec84c61ca1086f,,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,0xd3c143904b4eb2c2956e9598effd4f452edf2d6f6eb30f23887cf2e2046c4da5,0xf585c8b74d4f8903ce5a6949c04ea8dea968a105,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,6
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273820,USDC,WETH,USDC-WETH,1.69308,0.0006750144619,1693080,675014461875000,1.693159575,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,0x70ca548cf343b63e5b0542f0f3ec84c61ca1086f,,0x85149247691df622eaf1a8bd0cafd40bc45154a9,0xd3c143904b4eb2c2956e9598effd4f452edf2d6f6eb30f23887cf2e2046c4da5,0xf585c8b74d4f8903ce5a6949c04ea8dea968a105,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,12
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273820,USDT,WETH,USDT-WETH,0.28276,0.0001125417881,282760,112541788125000,0.2826743237,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0x4200000000000000000000000000000000000006,0x70ca548cf343b63e5b0542f0f3ec84c61ca1086f,,0x64750f4098a7f98352f7cd5797f421ceb8d94f64,0xd3c143904b4eb2c2956e9598effd4f452edf2d6f6eb30f23887cf2e2046c4da5,0xf585c8b74d4f8903ce5a6949c04ea8dea968a105,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,15
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,WLD,USDC,USDC-WLD,41.62801508,83.619728,41628015081639790843,83619728,83.25603016,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0xdc6cb16b8d635ef255cef370263c35ac0007186a,0xf9d325dc36ab8e8ce7067bad689f3c72919777dab6ee11e943856366f6f62c81,0xc9be9e5d0c653672425cf5774975dc83d448e8d4,0xa919163bcf17de88ae78fb7950f6cb398f8337c5,86
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,WLD,USDT,USDT-WLD,12.47204684,25.101206,12472046841598563043,25101206,24.94409368,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0x4d67268f5d79c898a5313077bd982cfb314badef,0xf9d325dc36ab8e8ce7067bad689f3c72919777dab6ee11e943856366f6f62c81,0xc9be9e5d0c653672425cf5774975dc83d448e8d4,0xa919163bcf17de88ae78fb7950f6cb398f8337c5,113
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,USDC,USDT,USDC-USDT,48.731273,48.761196,48731273,48761196,48.73356337,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xaf96763bafaaaed3430b047d2d88bce652e69bae,,0xa73c628eaf6e283e26a7b1f8001cf186aa4c0e8e,0x5bf5d7316fa66650833f5f95f9212a7ebfca741e3ae30dc3bb7a3a9343b7aa67,0xaf96763bafaaaed3430b047d2d88bce652e69bae,0xf332761c673b59b21ff6dfa8ada44d78c12def09,152
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,USDC,WLD,USDC-WLD,9.822956,4.99,9822956,4.99E+18,9.823417679,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x61bcfce29688cf9f8528cab58cbae59a9e36f6c6,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0x16ec5e595d98fd63ccd68c32712fdb661b16ac0716422e9d909375e23ada50e7,0xe197c4c6b616b91dab04c3ede02caf94db7e3684,0x087000a300de7200382b55d40045000000e5d60e,57
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,WLD,WETH,WETH-WLD,8.30579868,0.006661435649,8305798680123130178,6661435649369351,16.61159736,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x4200000000000000000000000000000000000006,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0x250e21dddd306579458cf025c5e230665171fb31,0xf9d325dc36ab8e8ce7067bad689f3c72919777dab6ee11e943856366f6f62c81,0xc9be9e5d0c653672425cf5774975dc83d448e8d4,0xa919163bcf17de88ae78fb7950f6cb398f8337c5,100
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,WLD,USDC,USDC-WLD,112.4038993,225.771947,112403899276028918693,225771947,224.8077986,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0xf9d325dc36ab8e8ce7067bad689f3c72919777dab6ee11e943856366f6f62c81,0xc9be9e5d0c653672425cf5774975dc83d448e8d4,0xa919163bcf17de88ae78fb7950f6cb398f8337c5,120
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273818,UNI,WETH,UNI-WETH,0.003232663861,0.000009834035387,3232663861394847,9834035387120,0.02466100722,0x6fd9d7ad17242c41f7131d257212c54a0e816691,0x4200000000000000000000000000000000000006,0x5411894842e610c4d0f6ed4c232da689400f94a1,,0xad4c666fc170b468b19988959eb931a3676f0e9f,0x1a74a32679867eb3e63d7e5d080ad4c9e41e972229f002cbc1d6c908ee75234c,0x8df57e3d9ddde355dce1adb19ebce93419ffa0fb,0xbdd1d443118554feb151406622a3b586992b49d3,10
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,WLD,USDT,USDT-WLD,10.10907798,20.292985,10109077981521173159,20292985,20.21815596,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x94b008aa00579c1307b0ef2c499ad98a8ce58e58,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0x4d67268f5d79c898a5313077bd982cfb314badef,0xdb2c49d2bc48f7af22ee0189ec9802dd515b862689f4498f582c83f201b43a20,0xb0bada5d45d939a03c6d211d24a61a4418d7cd13,0x1e2bc5c694af33a3dd8dc8f06b7b959e70612f72,178
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,WLD,USDC,USDC-WLD,25.24348965,50.701296,25243489645406621136,50701296,50.48697929,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0xdb2c49d2bc48f7af22ee0189ec9802dd515b862689f4498f582c83f201b43a20,0xb0bada5d45d939a03c6d211d24a61a4418d7cd13,0x1e2bc5c694af33a3dd8dc8f06b7b959e70612f72,185
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,OP,USDC,OP-USDC,13.36143681,21.014158,13361436813060636870,21014158,20.9774558,0x4200000000000000000000000000000000000042,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x111111125421ca6dc452d289314280a0f8842a65,,0x1c3140ab59d6caf9fa7459c6f83d4b52ba881d36,0x3b601f46e36889c1f2e3bc6ffd174d38d91bafe6b5cf967b9672e1628c200a72,0x7bc4b9824f3a1d4e9cec63ee63052b30613d6ba8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,84
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,WLD,USDC,USDC-WLD,13.46331718,27.042454,13463317181417996582,27042454,26.92663436,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0xdc6cb16b8d635ef255cef370263c35ac0007186a,0xdb2c49d2bc48f7af22ee0189ec9802dd515b862689f4498f582c83f201b43a20,0xb0bada5d45d939a03c6d211d24a61a4418d7cd13,0x1e2bc5c694af33a3dd8dc8f06b7b959e70612f72,151
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,OP,USDC,OP-USDC,6.236294054,9.806607,6236294054184037757,9806607,9.790981665,0x4200000000000000000000000000000000000042,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x111111125421ca6dc452d289314280a0f8842a65,,0x6f32061f59a21086c334d0d45f804089ce374aaf,0x3b601f46e36889c1f2e3bc6ffd174d38d91bafe6b5cf967b9672e1628c200a72,0x7bc4b9824f3a1d4e9cec63ee63052b30613d6ba8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,73
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,DAI,sUSD,DAI-sUSD,11.67714398,11.65578539,11677143976322729029,11655785393951790526,11.68208341,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,0xb63aae6c353636d66df13b89ba4425cfe13d10ba,,0x9438a9d1bdeece02ed4431ac59613a128201e0b9,0x3b601f46e36889c1f2e3bc6ffd174d38d91bafe6b5cf967b9672e1628c200a72,0x7bc4b9824f3a1d4e9cec63ee63052b30613d6ba8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,24
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,WLD,WETH,WETH-WLD,10.11213763,0.008080221848,10112137627557011467,8080221848180712,20.22427526,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x4200000000000000000000000000000000000006,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,0x250e21dddd306579458cf025c5e230665171fb31,0xdb2c49d2bc48f7af22ee0189ec9802dd515b862689f4498f582c83f201b43a20,0xb0bada5d45d939a03c6d211d24a61a4418d7cd13,0x1e2bc5c694af33a3dd8dc8f06b7b959e70612f72,165
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,OP,DAI,DAI-OP,7.424465478,11.67714398,7424465477552951245,11677143976322729029,11.6564108,0x4200000000000000000000000000000000000042,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x111111125421ca6dc452d289314280a0f8842a65,,0xae2d9288be0587c2097ec46db7686ac2481f896e,0x3b601f46e36889c1f2e3bc6ffd174d38d91bafe6b5cf967b9672e1628c200a72,0x7bc4b9824f3a1d4e9cec63ee63052b30613d6ba8,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,27
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,USDC,WLD,USDC-WLD,10.236385,5.2,10236385,5.2E+18,10.23686611,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0xca27aebd51954041297977ff91abdff49d5f5d7e,,0xd1f1bad4c9e6c44dec1e9bf3b94902205c5cd6c3,0xad18c65f9e35c8097b2b4fc7b51617ef56b103f8b275425166328e65f88f8239,0xe197c4c6b616b91dab04c3ede02caf94db7e3684,0x087000a300de7200382b55d40045000000e5d60e,221
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273815,SETH,WETH,SETH-WETH,3.247540975,0.000204,3247540975057970066,204000000000000,0.51157488,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0x4200000000000000000000000000000000000006,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,,0x94687f50a6d6d01f63a60ba5b591e8163018b512,0x8de708ed28124e04340fc28a939c585bda19ee75d29787626516d64a3785fe47,0xac3a41a962eeb4b5a2cf2c20108a6c14b42e8979,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,108
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273814,WETH,OP,OP-WETH,0.001252615866,2,1252615865534076,2E+18,3.141209858,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0x1f2fcf1d036b375b384012e61d3aa33f8c256bbe,,0xfc1f3296458f9b2a27a0b91dd7681c4020e09d05,0x9267dec0435b2a5871a67f37c1b82a0cc55adfd25f839877aecd67827f7a4ea8,0x7883cd713b6b898e4bfde8220158fe619785e372,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,12
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,WETH,OP,OP-WETH,0.000294285385,0.4698707536,294285385026808,469870753578109493,0.7379853457,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0xc56b2bef865893da71dd95150313dbadf659f4f3,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,113
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,KROM,WETH,KROM-WETH,19.5735021,0.0001138303534,19573502098975507077,113830353449253,0.285454654,0xf98dcd95217e15e05d8638da4c91125e59590b07,0x4200000000000000000000000000000000000006,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0xe62bd99a9501ca33d98913105fc2bec5bae6e5dd,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,124
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,WETH,OP,OP-WETH,0.0001140000821,0.1820251479,114000082056957,182025147887671133,0.2858802858,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0xc56b2bef865893da71dd95150313dbadf659f4f3,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,122
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,BitANT,WETH,BitANT-WETH,18052.64933,0.000143315367,18052649328380682394339,143315367002753,0.3593948121,0x5029c236320b8f15ef0a657054b84d90bfbeded3,0x4200000000000000000000000000000000000006,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0x81a53cf23579cb251068a2d62ae8b2071ebe5a7d,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,133
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,OP,KROM,KROM-OP,0.1820251479,19.5735021,182025147887671133,19573502098975507077,0.2857794822,0x4200000000000000000000000000000000000042,0xf98dcd95217e15e05d8638da4c91125e59590b07,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0x6ef7b14bcd8d989cef8f8ec8ba4bf371b2ac95fd,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,119
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,AAVE,WETH,AAVE-WETH,0.00491738861,0.0002940940265,4917388609785782,294094026479993,0.7375054721,0x76fb31fb4af56892a25e32cfc43de717950c9278,0x4200000000000000000000000000000000000006,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0x782dcc2cd3a65405baeb794269703e9c29a175cc,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,115
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,SETH,WETH,SETH-WETH,1.369874568,0.000086,1369874568229691553,86000000000000,0.21566392,0xe71bdfe1df69284f00ee185cf0d95d0c7680c0d4,0x4200000000000000000000000000000000000006,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,,0x94687f50a6d6d01f63a60ba5b591e8163018b512,0xded87715d476a69089dde19d5564dbdb0562342a0dd2d845711cef50dd32f028,0x0c74d02fc8d182ea5d93143d8ee41c27ff70bc4a,0x8352c746839699b1fc631fddc0c3a00d4ac71a17,94
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,USDC,WETH,USDC-WETH,2.508049,0.001,2508049,1E+15,2.508166878,0x0b2c639c533813f4aa9d7837caf62653d097ff85,0x4200000000000000000000000000000000000006,0xa3128d9b7cca7d5af29780a56abeec12b05a6740,,0x1fb3cf6e48f1e7b10213e7b6d87d4c073c7fdb7b,0xf9df8bd2cc00376d89c0b152746c65da0adc72b9af1fe53ede0c62db028ca76a,0x023c34fb3ed5880c865cf918774ca12440dcb8be,0x77a6c85c161fd1f70dd25c47c0510b5ea16c8e64,83
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,WETH,OP,OP-WETH,0.0001434805173,0.2291023659,143480517317312,229102365879849352,0.3598089629,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0xc56b2bef865893da71dd95150313dbadf659f4f3,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,131
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,OP,BitANT,BitANT-OP,0.2291023659,18052.64933,229102365879849352,18052649328380682394339,0.3596907144,0x4200000000000000000000000000000000000042,0x5029c236320b8f15ef0a657054b84d90bfbeded3,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0x101c637497090b8d740aa7286f054fb0fa2aad38,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,128
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273813,OP,AAVE,AAVE-OP,0.4698707536,0.00491738861,469870753578109493,4917388609785782,0.7376970831,0x4200000000000000000000000000000000000042,0x76fb31fb4af56892a25e32cfc43de717950c9278,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,,0x7827348c84b4e9d57b690b75e5022bbdab776d2b,0x0c10b1b853836d3932d0c21c56cb463e48459961fb1b37cc14bd464b46f0077f,0x607371fb24472cf9f7adfbaa00c603ba2e62b2b5,0xbd30cdb48e110b89afccc26944cff9dc6ecf254b,110
optimism,uniswap,3,2024-10-01 0:00,2024-10-28 0:00,2024-10-28 20:13,127273812,WLD,WETH,WETH-WLD,4.73325691,0.003790214225,4733256909589998274,3.79021E+15,9.466513819,0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1,0x4200000000000000000000000000000000000006,0x802b65b5d9016621e66003aed0b16615093f328b,,0x2ae3d6096d8215ac2acddf30c60caa984ea5debe,0x7609b5ffedf2bc4c9cbaef0c90202a73e94b10ec05c1525cddfadd232faf0d0a,0x28264cffe9369db93579d2370053024fb59456bb,0x802b65b5d9016621e66003aed0b16615093f328b,56
